key,HomeTeam,date_str,lat,lon,precipitation,wind_speed,temperature
Nice|2019-11-03,Nice,2019-11-03,43.705,7.2603,28.0,25.5,16.2
St Etienne|2019-11-03,St Etienne,2019-11-03,45.4608,4.3906,5.7,30.8,11.5
Le Havre|2019-11-04,Le Havre,2019-11-04,49.4833,0.1,4.8,31.0,11.2
Nice|2019-11-08,Nice,2019-11-08,43.705,7.2603,0.2,12.0,12.5
Auxerre|2019-11-08,Auxerre,2019-11-08,47.7833,3.5667,0.0,12.8,5.6
Le Mans|2019-11-08,Le Mans,2019-11-08,48.0039,0.1956,2.7,17.5,6.6
Lorient|2019-11-08,Lorient,2019-11-08,47.75,-3.3667,0.0,20.8,8.3
Nancy|2019-11-08,Nancy,2019-11-08,48.6833,6.2,1.6,9.8,5.1
Orleans|2019-11-08,Orleans,2019-11-08,47.9029,1.9039,3.0,13.0,6.2
Sochaux|2019-11-08,Sochaux,2019-11-08,47.5,6.8167,2.7,10.1,4.6
Valenciennes|2019-11-08,Valenciennes,2019-11-08,50.3667,3.5167,0.0,15.1,5.9
Brest|2019-11-09,Brest,2019-11-09,48.39,-4.4833,9.1,34.6,9.3
Lille|2019-11-09,Lille,2019-11-09,50.6167,3.1333,0.3,13.7,5.5
Monaco|2019-11-09,Monaco,2019-11-09,43.7278,7.4153,0.2,9.8,11.2
Reims|2019-11-09,Reims,2019-11-09,49.2389,4.0531,0.6,14.8,5.2
Strasbourg|2019-11-09,Strasbourg,2019-11-09,48.5628,7.7519,0.8,15.4,5.7
Guingamp|2019-11-09,Guingamp,2019-11-09,48.5608,-3.15,9.1,30.3,7.0
Rennes|2019-11-10,Rennes,2019-11-10,48.1078,-1.7144,2.7,16.8,7.2
Montpellier|2019-11-10,Montpellier,2019-11-10,43.6222,3.8128,0.8,15.6,8.1
Nantes|2019-11-10,Nantes,2019-11-10,47.2558,-1.5247,0.2,21.4,7.2
Marseille|2019-11-10,Marseille,2019-11-10,43.27,5.3953,5.3,20.3,9.9
Rodez|2019-11-11,Rodez,2019-11-11,44.35,2.5667,2.8,22.0,3.1
Paris SG|2019-11-22,Paris SG,2019-11-22,48.8414,2.253,0.5,29.1,8.3
Ajaccio|2019-11-22,Ajaccio,2019-11-22,41.92,8.7381,4.7,12.4,12.5
Caen|2019-11-22,Caen,2019-11-22,49.1667,-0.3667,1.1,23.3,8.6
Grenoble|2019-11-22,Grenoble,2019-11-22,45.1667,5.7167,0.6,9.6,10.4
Niort|2019-11-22,Niort,2019-11-22,46.3278,-0.4603,6.9,28.3,9.0
Orleans|2019-11-22,Orleans,2019-11-22,47.9029,1.9039,1.4,26.2,8.5
Paris FC|2019-11-22,Paris FC,2019-11-22,48.8167,2.3,0.5,29.1,8.3
Troyes|2019-11-22,Troyes,2019-11-22,48.2956,4.0667,0.0,25.6,7.6
Lyon|2019-11-23,Lyon,2019-11-23,45.7654,4.9822,4.9,14.0,9.0
Amiens|2019-11-23,Amiens,2019-11-23,49.8941,2.2831,3.5,29.9,8.5
Angers|2019-11-23,Angers,2019-11-23,47.4667,-0.55,1.9,16.5,9.6
Brest|2019-11-23,Brest,2019-11-23,48.39,-4.4833,10.8,28.3,9.4
Dijon|2019-11-23,Dijon,2019-11-23,47.3167,5.05,2.1,13.3,7.0
Metz|2019-11-23,Metz,2019-11-23,49.11,6.1778,0.0,21.1,5.4
Lens|2019-11-23,Lens,2019-11-23,50.4333,2.8167,1.7,27.5,8.5
Bordeaux|2019-11-24,Bordeaux,2019-11-24,44.8417,-0.5731,0.9,13.0,9.7
St Etienne|2019-11-24,St Etienne,2019-11-24,45.4608,4.3906,9.4,13.5,6.8
Toulouse|2019-11-24,Toulouse,2019-11-24,43.5833,1.4333,0.9,22.1,8.8
Le Havre|2019-11-25,Le Havre,2019-11-25,49.4833,0.1,5.9,21.1,10.4
Marseille|2019-11-29,Marseille,2019-11-29,43.27,5.3953,0.0,28.7,12.4
Auxerre|2019-11-29,Auxerre,2019-11-29,47.7833,3.5667,8.9,21.9,8.3
Clermont|2019-11-29,Clermont,2019-11-29,45.7731,3.1,6.0,18.6,8.6
Guingamp|2019-11-29,Guingamp,2019-11-29,48.5608,-3.15,0.7,14.5,8.0
Le Mans|2019-11-29,Le Mans,2019-11-29,48.0039,0.1956,0.6,16.1,8.6
Lorient|2019-11-29,Lorient,2019-11-29,47.75,-3.3667,0.0,16.1,9.9
