"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"89381","14-03-19 21:00","Europe","Europa League","2018/2019","Benfica","Din. Zagreb","1.42","4.72","7.80","1.05","11.00","1.34","3.40","1.99","1.91","3.66","1.30","7.00","1.11","1.91","1.89"
"89382","14-03-19 21:00","Europe","Europa League","2018/2019","Slavia Prague","Sevilla","3.68","3.82","1.96","1.03","15.00","1.22","4.50","1.70","2.20","2.66","1.50","4.80","1.20","1.51","2.57"
"89383","14-03-19 21:00","Europe","Europa League","2018/2019","Villarreal","Zenit","1.96","3.62","3.92","1.05","11.00","1.26","4.00","1.99","1.91","3.24","1.37","6.50","1.13","1.64","2.26"
"89626","14-03-19 21:00","Europe","Europa League","2018/2019","Inter","Eintracht Frankfurt","2.21","3.44","3.34","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.58","2.39"
"89384","14-03-19 18:55","Europe","Europa League","2018/2019","Dyn. Kyiv","Chelsea","4.44","3.70","1.83","1.08","9.00","1.37","3.20","2.24","1.73","4.12","1.25","8.40","1.08","1.85","1.95"
"89385","14-03-19 18:55","Europe","Europa League","2018/2019","Krasnodar","Valencia","2.96","3.44","2.42","1.05","11.00","1.29","3.74","1.99","1.91","3.24","1.37","6.50","1.13","1.58","2.39"
"89386","14-03-19 18:55","Europe","Europa League","2018/2019","Salzburg","Napoli","2.46","3.74","2.71","1.03","15.00","1.22","4.50","1.65","2.30","2.66","1.50","4.80","1.20","1.47","2.69"
"89387","07-03-19 21:00","Europe","Europa League","2018/2019","Chelsea","Dyn. Kyiv","1.27","5.90","11.50","1.05","11.00","1.34","3.40","1.99","1.91","3.66","1.30","7.00","1.11","2.68","1.47"
"89388","07-03-19 21:00","Europe","Europa League","2018/2019","Napoli","Salzburg","1.58","4.14","5.90","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.83","1.98"
"89389","07-03-19 21:00","Europe","Europa League","2018/2019","Valencia","Krasnodar","1.43","4.44","8.40","1.05","11.00","1.26","4.00","1.90","2.00","3.24","1.37","5.95","1.14","1.98","1.83"
"89390","07-03-19 18:55","Europe","Europa League","2018/2019","Din. Zagreb","Benfica","2.96","3.05","2.66","1.11","7.00","1.51","2.63","2.57","1.53","5.40","1.17","11.00","1.05","2.10","1.74"
"89391","07-03-19 18:55","Europe","Europa League","2018/2019","Rennes","Arsenal","4.24","3.52","1.91","1.06","10.00","1.29","3.74","1.99","1.91","3.42","1.33","6.50","1.13","1.78","2.04"
"89392","07-03-19 18:55","Europe","Europa League","2018/2019","Sevilla","Slavia Prague","1.47","4.24","7.80","1.03","13.00","1.26","4.00","1.82","2.10","2.86","1.45","5.40","1.17","1.83","1.98"
"89393","07-03-19 18:55","Europe","Europa League","2018/2019","Zenit","Villarreal","2.41","3.05","3.34","1.11","7.00","1.48","2.75","2.47","1.57","4.80","1.20","9.90","1.06","2.04","1.78"
"89625","07-03-19 18:55","Europe","Europa League","2018/2019","Eintracht Frankfurt","Inter","2.31","3.34","3.24","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.70","2.15"
"89394","21-02-19 21:00","Europe","Europa League","2018/2019","Bayer Leverkusen","Krasnodar","1.38","5.40","7.40","1.01","19.00","1.19","5.00","1.51","2.63","2.37","1.62","4.12","1.25","1.64","2.26"
"89395","21-02-19 21:00","Europe","Europa League","2018/2019","Benfica","Galatasaray","1.48","4.74","6.40","1.02","17.00","1.19","5.00","1.56","2.50","2.37","1.62","4.12","1.25","1.60","2.33"
"89396","21-02-19 21:00","Europe","Europa League","2018/2019","Betis","Rennes","1.57","4.12","6.10","1.03","13.00","1.23","4.32","1.82","2.10","2.86","1.45","5.40","1.17","1.65","2.24"
"89397","21-02-19 21:00","Europe","Europa League","2018/2019","Chelsea","Malmo FF","1.23","6.40","13.50","1.03","15.00","1.23","4.32","1.65","2.30","2.66","1.50","4.80","1.20","2.10","1.73"
"89398","21-02-19 21:00","Europe","Europa League","2018/2019","Dyn. Kyiv","Olympiacos Piraeus","2.46","3.24","3.05","1.08","9.00","1.37","3.20","2.24","1.73","4.12","1.25","8.40","1.08","1.73","2.11"
"89399","21-02-19 21:00","Europe","Europa League","2018/2019","Genk","Slavia Prague","1.93","3.56","4.14","1.03","13.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.62","2.30"
"89624","21-02-19 21:00","Europe","Europa League","2018/2019","Inter","SK Rapid","1.28","5.90","10.50","1.03","15.00","1.22","4.50","1.65","2.30","2.57","1.53","4.80","1.20","1.96","1.84"
"89400","21-02-19 18:55","Europe","Europa League","2018/2019","Arsenal","BATE","1.10","12.00","29.00","1.01","26.00","1.09","8.00","1.29","3.74","1.82","2.10","2.66","1.50","2.04","1.78"
"89401","21-02-19 18:55","Europe","Europa League","2018/2019","Din. Zagreb","Plzen","1.63","4.14","5.40","1.06","10.00","1.34","3.40","2.13","1.80","3.66","1.30","7.00","1.11","1.82","1.99"
"89402","21-02-19 18:55","Europe","Europa League","2018/2019","Eintracht Frankfurt","Shakhtar Donetsk","1.89","3.96","3.86","1.02","17.00","1.19","5.00","1.61","2.38","2.47","1.57","4.46","1.22","1.47","2.69"
"89403","21-02-19 18:55","Europe","Europa League","2018/2019","Napoli","Zurich","1.13","9.80","18.00","","","1.09","8.00","1.32","3.50","1.90","2.00","2.86","1.45","2.00","1.81"
"89404","21-02-19 18:55","Europe","Europa League","2018/2019","Salzburg","Club Brugge KV","1.51","4.44","6.40","1.03","13.00","1.26","4.00","1.82","2.10","2.86","1.45","5.40","1.17","1.67","2.20"
"89405","21-02-19 18:55","Europe","Europa League","2018/2019","Valencia","Celtic","1.60","3.94","6.15","1.05","11.00","1.29","3.74","1.99","1.91","3.42","1.33","6.50","1.13","1.80","2.01"
"89406","21-02-19 18:55","Europe","Europa League","2018/2019","Villarreal","Sporting CP","1.93","3.56","4.14","1.05","11.00","1.29","3.74","1.99","1.91","3.24","1.37","6.50","1.13","1.64","2.26"
"89407","21-02-19 18:55","Europe","Europa League","2018/2019","Zenit","Fenerbahce","1.80","3.54","4.90","1.11","7.00","1.48","2.75","2.47","1.57","4.80","1.20","9.90","1.06","1.95","1.85"
"89408","20-02-19 18:00","Europe","Europa League","2018/2019","Sevilla","Lazio","1.73","3.68","5.15","1.03","14.00","1.23","4.34","1.72","2.17","2.84","1.45","5.55","1.16","1.68","2.18"
"89409","14-02-19 21:00","Europe","Europa League","2018/2019","Celtic","Valencia","2.95","3.20","2.56","1.09","8.00","1.48","2.75","2.37","1.62","4.46","1.22","9.90","1.06","1.98","1.83"
"89410","14-02-19 21:00","Europe","Europa League","2018/2019","Club Brugge KV","Salzburg","3.44","3.34","2.21","1.09","8.00","1.37","3.20","2.24","1.73","4.12","1.25","8.40","1.08","1.90","1.90"
"89411","14-02-19 21:00","Europe","Europa League","2018/2019","Malmo FF","Chelsea","10.50","4.66","1.36","1.06","9.60","1.33","3.44","2.09","1.83","3.52","1.32","7.10","1.11","2.18","1.68"
"89412","14-02-19 21:00","Europe","Europa League","2018/2019","Plzen","Din. Zagreb","2.97","2.97","2.72","1.14","6.00","1.56","2.50","2.86","1.45","5.40","1.17","11.00","1.05","2.15","1.70"
"89413","14-02-19 21:00","Europe","Europa League","2018/2019","Shakhtar Donetsk","Eintracht Frankfurt","2.26","3.44","3.24","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.70","2.15"
"89414","14-02-19 21:00","Europe","Europa League","2018/2019","Sporting CP","Villarreal","2.52","3.26","2.96","1.08","9.00","1.34","3.40","2.24","1.73","3.78","1.29","7.50","1.10","1.83","1.98"
"89415","14-02-19 21:00","Europe","Europa League","2018/2019","Zurich","Napoli","10.00","5.70","1.30","1.03","13.50","1.20","4.84","1.62","2.37","2.50","1.56","4.50","1.22","1.88","1.92"
"89416","14-02-19 18:55","Europe","Europa League","2018/2019","BATE","Arsenal","10.00","5.70","1.30","1.03","13.50","1.24","4.30","1.67","2.26","2.66","1.50","4.96","1.19","1.94","1.86"
"89417","14-02-19 18:55","Europe","Europa League","2018/2019","Galatasaray","Benfica","2.47","3.34","2.96","1.05","11.50","1.26","4.02","1.86","2.05","3.01","1.41","6.05","1.14","1.63","2.28"
"89418","14-02-19 18:55","Europe","Europa League","2018/2019","Krasnodar","Bayer Leverkusen","3.98","3.74","1.91","1.02","16.00","1.20","4.84","1.62","2.37","2.50","1.56","4.50","1.22","1.53","2.51"
"89419","14-02-19 18:55","Europe","Europa League","2018/2019","Lazio","Sevilla","2.47","3.20","3.07","1.06","10.00","1.34","3.40","2.24","1.73","3.78","1.29","8.40","1.08","1.83","1.98"
"89420","14-02-19 18:55","Europe","Europa League","2018/2019","Olympiacos Piraeus","Dyn. Kyiv","1.87","3.42","4.64","1.09","8.00","1.41","3.00","2.37","1.62","4.46","1.22","9.20","1.07","2.04","1.78"
"89421","14-02-19 18:55","Europe","Europa League","2018/2019","Rennes","Betis","2.51","3.06","3.16","1.11","7.00","1.48","2.75","2.57","1.53","4.80","1.20","9.90","1.06","2.04","1.78"
"89422","14-02-19 18:55","Europe","Europa League","2018/2019","Slavia Prague","Genk","2.17","3.34","3.54","1.08","9.00","1.37","3.20","2.24","1.73","3.78","1.29","7.50","1.10","1.83","1.98"
"89623","14-02-19 18:55","Europe","Europa League","2018/2019","SK Rapid","Inter","6.10","3.72","1.64","1.08","9.00","1.37","3.20","2.24","1.73","3.78","1.29","7.50","1.10","2.10","1.74"
"89423","12-02-19 18:55","Europe","Europa League","2018/2019","Fenerbahce","Zenit","1.98","3.26","4.34","1.11","7.00","1.48","2.75","2.47","1.57","4.80","1.20","9.90","1.06","2.10","1.74"
"89424","13-12-18 21:00","Europe","Europa League","2018/2019","AEK Larnaca","Bayer Leverkusen","4.04","3.64","1.92","1.03","13.00","1.23","4.32","1.82","2.10","2.86","1.45","5.40","1.17","1.65","2.24"
"89425","13-12-18 21:00","Europe","Europa League","2018/2019","Arsenal","Qarabag","1.27","5.65","12.50","1.02","16.00","1.23","4.34","1.61","2.39","2.63","1.51","4.36","1.23","2.01","1.80"
"89426","13-12-18 21:00","Europe","Europa League","2018/2019","Celtic","Salzburg","2.41","3.14","3.24","1.08","9.00","1.34","3.40","2.13","1.80","3.66","1.30","7.50","1.10","1.78","2.04"
"89427","13-12-18 21:00","Europe","Europa League","2018/2019","Din. Zagreb","Anderlecht","1.49","4.46","6.90","1.05","11.00","1.26","4.00","1.99","1.91","3.24","1.37","6.50","1.13","2.10","1.74"
"89428","13-12-18 21:00","Europe","Europa League","2018/2019","Dudelange","Betis","12.50","5.40","1.28","1.03","15.00","1.22","4.50","1.61","2.38","2.47","1.57","4.12","1.25","1.90","1.90"
"89429","13-12-18 21:00","Europe","Europa League","2018/2019","FC Copenhagen","Bordeaux","2.41","3.34","3.05","1.08","9.00","1.37","3.20","2.24","1.73","3.78","1.29","8.40","1.08","1.83","1.98"
"89430","13-12-18 21:00","Europe","Europa League","2018/2019","Ludogorets","Zurich","1.83","3.70","4.44","1.06","10.00","1.34","3.40","2.13","1.80","3.78","1.29","7.50","1.10","1.90","1.90"
"89431","13-12-18 21:00","Europe","Europa League","2018/2019","Olympiacos Piraeus","AC Milan","2.58","3.34","2.82","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.65","2.24"
"89432","13-12-18 21:00","Europe","Europa League","2018/2019","RB Leipzig","Rosenborg","1.13","10.00","26.00","1.01","19.00","1.14","6.00","1.37","3.20","1.99","1.91","3.24","1.37","2.24","1.65"
"89433","13-12-18 21:00","Europe","Europa League","2018/2019","Slavia Prague","Zenit","1.51","3.84","8.30","1.08","9.00","1.32","3.50","2.13","1.80","3.42","1.33","7.00","1.11","2.04","1.78"
"89434","13-12-18 21:00","Europe","Europa League","2018/2019","Sporting CP","Vorskla Poltava","1.35","4.94","10.00","1.05","11.00","1.29","3.74","1.90","2.00","3.24","1.37","5.95","1.14","2.15","1.70"
"89435","13-12-18 21:00","Europe","Europa League","2018/2019","Trnava","Fenerbahce","2.86","3.26","2.59","1.05","11.00","1.32","3.50","2.13","1.80","3.66","1.30","7.00","1.11","1.78","2.04"
"89436","13-12-18 18:55","Europe","Europa League","2018/2019","Akhisarspor","St. Liege","4.44","3.70","1.83","1.03","15.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.74","2.10"
"89437","13-12-18 18:55","Europe","Europa League","2018/2019","Besiktas","Malmo FF","1.72","3.54","5.65","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.78","2.04"
"89438","13-12-18 18:55","Europe","Europa League","2018/2019","Dyn. Kyiv","Jablonec","1.97","3.24","4.42","1.08","9.00","1.34","3.40","2.24","1.73","3.78","1.29","7.50","1.10","1.90","1.90"
"89439","13-12-18 18:55","Europe","Europa League","2018/2019","Genk","Sarpsborg 08","1.28","5.65","11.50","1.03","15.00","1.19","5.00","1.51","2.63","2.26","1.66","3.78","1.29","1.83","1.98"
"89440","13-12-18 18:55","Europe","Europa League","2018/2019","Lazio","Eintracht Frankfurt","2.42","3.44","2.96","1.03","13.00","1.23","4.32","1.82","2.10","2.86","1.45","5.40","1.17","1.61","2.31"
"89441","13-12-18 18:55","Europe","Europa League","2018/2019","Marseille","Apollon","1.34","5.40","8.80","1.02","17.00","1.16","5.50","1.51","2.63","2.26","1.66","4.12","1.25","1.83","1.98"
"89442","13-12-18 18:55","Europe","Europa League","2018/2019","PAOK","BATE","1.47","4.42","7.30","1.05","11.00","1.26","4.00","1.90","2.00","3.24","1.37","5.95","1.14","1.98","1.83"
"89443","13-12-18 18:55","Europe","Europa League","2018/2019","Rennes","FC Astana","1.54","4.02","6.85","1.08","9.00","1.37","3.20","2.24","1.73","4.12","1.25","8.40","1.08","2.24","1.65"
"89444","13-12-18 18:55","Europe","Europa League","2018/2019","Sevilla","Krasnodar","1.32","5.65","9.30","1.02","17.00","1.16","5.50","1.51","2.63","2.26","1.66","3.78","1.29","1.78","2.04"
"89445","13-12-18 18:55","Europe","Europa League","2018/2019","SK Rapid","Rangers","2.56","3.44","2.76","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","5.95","1.14","1.70","2.15"
"89446","13-12-18 18:55","Europe","Europa League","2018/2019","Videoton","Chelsea","7.90","4.68","1.43","1.05","11.00","1.32","3.50","1.99","1.91","3.42","1.33","7.00","1.11","2.15","1.70"
"89447","13-12-18 18:55","Europe","Europa League","2018/2019","Villarreal","Spartak Moscow","1.28","6.40","9.30","1.01","21.00","1.16","5.50","1.48","2.75","2.24","1.73","3.66","1.30","1.83","1.98"
"89448","29-11-18 21:00","Europe","Europa League","2018/2019","Apollon","Lazio","5.65","3.96","1.63","1.03","13.50","1.21","4.66","1.74","2.15","2.84","1.45","5.55","1.16","1.65","2.24"
"89449","29-11-18 21:00","Europe","Europa League","2018/2019","Chelsea","PAOK","1.26","5.65","13.50","1.03","13.50","1.24","4.30","1.67","2.26","2.66","1.50","4.96","1.19","2.00","1.81"
"89450","29-11-18 21:00","Europe","Europa League","2018/2019","Eintracht Frankfurt","Marseille","1.65","4.30","4.88","1.02","16.00","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.59","2.36"
"89451","29-11-18 21:00","Europe","Europa League","2018/2019","Jablonec","Rennes","3.62","3.34","2.14","1.06","9.60","1.30","3.66","2.09","1.83","3.52","1.32","7.10","1.11","1.69","2.17"
"89452","29-11-18 21:00","Europe","Europa League","2018/2019","Malmo FF","Genk","4.38","3.52","1.88","1.06","9.60","1.30","3.66","1.98","1.92","3.52","1.32","7.10","1.11","1.74","2.09"
"89453","29-11-18 21:00","Europe","Europa League","2018/2019","Rangers","Villarreal","3.62","3.54","2.07","1.03","13.50","1.21","4.66","1.67","2.26","2.66","1.50","4.96","1.19","1.52","2.54"
"89454","29-11-18 21:00","Europe","Europa League","2018/2019","Sarpsborg 08","Besiktas","3.12","3.36","2.36","1.06","9.60","1.33","3.44","2.09","1.83","3.52","1.32","7.10","1.11","1.69","2.17"
"89455","29-11-18 21:00","Europe","Europa League","2018/2019","St. Liege","Sevilla","5.85","4.14","1.59","1.02","16.00","1.20","4.84","1.57","2.47","2.50","1.56","4.50","1.22","1.59","2.36"
"89456","29-11-18 18:55","Europe","Europa League","2018/2019","AC Milan","Dudelange","1.08","13.00","41.00","","","1.10","7.50","1.33","3.44","1.86","2.05","2.84","1.45","2.58","1.50"
"89457","29-11-18 18:55","Europe","Europa League","2018/2019","Anderlecht","Trnava","1.51","4.14","7.20","1.03","12.50","1.24","4.30","1.78","2.15","2.84","1.45","5.55","1.16","1.69","2.17"
"89458","29-11-18 18:55","Europe","Europa League","2018/2019","BATE","Videoton","1.99","3.20","4.40","1.08","8.60","1.37","3.22","2.29","1.70","4.12","1.25","8.60","1.08","1.82","1.99"
"89459","29-11-18 18:55","Europe","Europa League","2018/2019","Bayer Leverkusen","Ludogorets","1.43","4.42","8.40","1.02","18.00","1.17","5.35","1.54","2.55","2.30","1.65","4.12","1.25","1.59","2.36"
"89460","29-11-18 18:55","Europe","Europa League","2018/2019","Betis","Olympiacos Piraeus","1.44","4.40","8.20","1.05","11.50","1.24","4.30","1.78","2.15","3.01","1.41","5.55","1.16","1.87","1.94"
"89461","29-11-18 18:55","Europe","Europa League","2018/2019","Bordeaux","Slavia Prague","2.78","3.24","2.68","1.06","9.60","1.33","3.44","2.18","1.76","3.84","1.28","8.00","1.09","1.74","2.09"
"89462","29-11-18 18:55","Europe","Europa League","2018/2019","Fenerbahce","Din. Zagreb","2.23","3.34","3.38","1.05","11.50","1.26","4.02","1.86","2.05","3.20","1.37","6.05","1.14","1.62","2.30"
"89463","29-11-18 18:55","Europe","Europa League","2018/2019","Krasnodar","Akhisarspor","1.20","6.90","16.00","1.02","16.00","1.17","5.35","1.49","2.69","2.30","1.65","3.84","1.28","1.97","1.84"
"89464","29-11-18 18:55","Europe","Europa League","2018/2019","Qarabag","Sporting CP","3.84","3.19","2.14","1.08","8.60","1.33","3.44","2.18","1.76","3.84","1.28","8.00","1.09","1.74","2.09"
"89465","29-11-18 18:55","Europe","Europa League","2018/2019","Rosenborg","Celtic","6.55","4.28","1.53","1.03","13.50","1.21","4.66","1.67","2.26","2.66","1.50","4.96","1.19","1.65","2.24"
"89466","29-11-18 18:55","Europe","Europa League","2018/2019","Salzburg","RB Leipzig","3.11","3.54","2.28","1.03","13.50","1.21","4.66","1.62","2.37","2.66","1.50","4.96","1.19","1.52","2.54"
"89467","29-11-18 18:55","Europe","Europa League","2018/2019","Vorskla Poltava","Arsenal","6.20","3.72","1.63","1.06","10.50","1.33","3.44","2.09","1.83","3.52","1.32","7.10","1.11","1.87","1.94"
"89468","29-11-18 18:55","Europe","Europa League","2018/2019","Zenit","FC Copenhagen","1.74","3.44","5.60","1.08","8.60","1.37","3.22","2.18","1.76","3.84","1.28","8.00","1.09","1.87","1.94"
"89469","29-11-18 18:55","Europe","Europa League","2018/2019","Zurich","AEK Larnaca","1.82","3.46","4.92","1.06","10.50","1.29","3.76","1.86","2.05","3.20","1.37","6.70","1.12","1.69","2.17"
"89470","29-11-18 16:50","Europe","Europa League","2018/2019","FC Astana","Dyn. Kyiv","2.85","2.41","3.62","1.14","5.90","1.46","2.82","2.50","1.56","4.50","1.22","10.00","1.06","1.82","1.99"
"89471","29-11-18 16:50","Europe","Europa League","2018/2019","Spartak Moscow","SK Rapid","1.58","4.28","5.65","1.03","14.00","1.25","4.20","1.74","2.15","2.77","1.47","5.10","1.18","1.59","2.36"
"89472","08-11-18 21:00","Europe","Europa League","2018/2019","Arsenal","Sporting CP","1.38","4.92","8.80","1.03","13.00","1.23","4.32","1.70","2.20","2.86","1.45","5.40","1.17","1.90","1.90"
"89473","08-11-18 21:00","Europe","Europa League","2018/2019","Bayer Leverkusen","Zurich","1.34","5.40","8.80","","","1.14","6.00","1.41","3.00","2.13","1.80","3.24","1.37","1.65","2.24"
"89474","08-11-18 21:00","Europe","Europa League","2018/2019","Betis","AC Milan","2.02","3.34","4.04","1.08","9.00","1.34","3.40","2.13","1.80","3.66","1.30","7.50","1.10","1.83","1.98"
"89475","08-11-18 21:00","Europe","Europa League","2018/2019","Bordeaux","Zenit","2.32","3.20","3.34","1.09","8.00","1.41","3.00","2.35","1.66","4.12","1.25","8.40","1.08","1.98","1.83"
"89476","08-11-18 21:00","Europe","Europa League","2018/2019","Celtic","RB Leipzig","3.44","3.44","2.17","1.03","13.00","1.22","4.50","1.70","2.20","2.66","1.50","4.80","1.20","1.56","2.42"
"89477","08-11-18 21:00","Europe","Europa League","2018/2019","Din. Zagreb","Trnava","1.20","6.60","16.00","1.05","12.00","1.26","4.00","1.70","2.20","2.86","1.45","5.40","1.17","2.42","1.56"
